LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,Street,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleCondition,LotShape,Neighborhood,SaleType,LotConfig,LandContour,SalePrice
60.0,9600,5,1949,2003,1,0.0,220,625,845,1,893,0,893,0,1,0,2,4,0,1985.0,2,576,0,0,0,0,0,0.0,5,1,1,13,1,1,1,135000
72.0,10152,5,1956,1956,1,120.0,586,462,1048,1,1048,0,1048,1,1,0,3,6,0,1956.0,1,286,0,20,0,192,0,0.0,6,1,1,13,1,1,1,135000
78.0,11700,6,1968,1968,1,0.0,298,429,727,1,829,727,1556,0,1,1,4,8,0,1968.0,2,441,0,0,0,0,0,0.0,5,1,1,17,1,1,1,154000
50.0,7585,5,1948,1950,1,0.0,0,810,810,1,1002,454,1456,1,1,0,4,7,1,1954.0,1,280,0,0,0,0,0,0.0,8,1,1,8,1,1,1,91500
75.0,7950,6,1977,1977,1,140.0,535,155,690,1,698,728,1426,0,1,1,3,6,0,1977.0,2,440,252,0,0,0,0,0.0,7,1,2,8,1,2,2,159500
74.0,8556,7,2006,2006,1,0.0,0,1240,1240,1,1240,0,1240,0,2,0,2,5,0,2006.0,3,826,140,93,0,0,0,0.0,5,1,1,6,1,1,1,194000
75.0,13125,7,1940,1984,1,0.0,410,390,800,1,960,780,1740,0,1,1,3,6,2,1940.0,1,240,0,0,0,0,0,0.0,7,1,1,7,2,1,1,219500
60.0,10800,5,1936,1989,1,0.0,626,170,796,1,1096,370,1466,0,2,0,3,7,1,1950.0,2,566,436,21,0,0,0,0.0,4,1,1,18,1,1,1,170000
70.04,15870,5,1969,1969,1,0.0,75,230,1096,1,1096,0,1096,1,1,0,3,6,0,1969.0,1,299,240,32,0,0,0,0.0,3,2,2,13,1,2,1,138800
37.0,4435,6,2004,2004,1,169.0,662,186,848,1,848,0,848,1,1,0,1,3,1,2004.0,2,420,140,0,0,0,0,0.0,5,1,1,6,1,1,1,155900
65.0,8775,5,1994,1994,1,0.0,495,495,990,1,990,0,990,0,1,0,3,5,0,1996.0,1,299,0,64,0,0,0,0.0,4,1,1,6,1,1,1,126000
80.0,11040,6,1971,2004,1,144.0,656,602,1258,1,1258,0,1258,0,2,0,3,5,0,1971.0,2,528,55,0,216,0,0,0.0,10,2,1,17,5,1,1,145000
75.0,7500,5,1963,1963,1,0.0,824,216,1040,1,1040,0,1040,1,1,1,3,5,0,1963.0,1,308,0,0,0,0,0,0.0,6,1,1,20,1,2,1,133000
70.0,8749,7,2002,2002,1,100.0,0,1459,1459,1,1459,0,1459,0,2,0,3,6,1,2002.0,2,527,192,39,0,0,0,0.0,9,1,1,6,1,1,1,192000
80.0,8800,6,1964,1964,1,425.0,553,698,1251,1,1251,0,1251,1,1,0,3,6,2,1964.0,1,461,0,116,0,0,0,0.0,3,1,1,13,1,1,1,160000
70.04,13031,6,1995,1996,1,0.0,592,99,691,1,691,807,1498,0,2,1,3,6,1,1995.0,2,409,315,44,0,0,0,0.0,7,1,3,9,1,2,1,187500
73.0,9069,6,1992,1992,1,0.0,747,189,936,1,996,0,996,1,1,0,2,5,0,1992.0,2,564,120,0,0,0,0,0.0,4,1,1,21,1,1,1,147000
70.04,1974,4,1973,1973,1,0.0,334,212,546,1,546,546,1092,0,1,1,3,6,0,1973.0,1,286,120,96,0,0,0,0.0,5,1,1,11,1,1,1,83500
85.0,10574,8,2005,2006,1,0.0,0,1082,1082,1,1082,871,1953,0,2,1,3,9,1,2005.0,3,1043,160,50,0,0,0,0.0,5,1,1,22,1,1,1,252000
24.0,2522,7,2004,2004,1,50.0,0,970,970,1,970,739,1709,0,2,0,3,7,0,2004.0,2,380,0,40,0,0,0,0.0,4,1,1,8,1,1,1,137500
37.0,3316,8,2005,2005,1,0.0,1039,208,1247,1,1247,0,1247,1,1,1,1,4,1,2005.0,2,550,0,84,0,0,0,0.0,4,1,2,22,1,1,1,197000
60.0,8544,3,1950,1950,1,0.0,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1987.0,2,400,0,0,0,0,0,0.0,6,1,1,13,1,2,1,92900
24.0,2160,7,1999,2000,1,212.0,510,90,600,1,624,628,1252,1,2,1,2,4,0,1999.0,2,462,0,48,0,0,0,0.0,3,1,1,22,1,1,1,160000
60.0,8400,6,1925,1950,1,0.0,423,758,1181,1,1390,304,1694,0,2,0,4,7,1,1925.0,2,576,342,0,0,0,0,0.0,6,1,1,19,1,1,2,136500
71.0,9230,5,1965,1998,1,166.0,661,203,864,1,1200,0,1200,1,1,1,1,6,0,1977.0,2,884,0,64,0,0,0,0.0,10,1,1,13,1,2,1,146000
74.0,5868,5,1956,2000,1,0.0,248,448,936,1,936,0,936,1,1,0,2,4,0,1956.0,1,308,0,0,0,160,0,0.0,5,1,1,13,1,1,1,129000
78.0,9317,6,2006,2006,1,0.0,24,1290,1314,1,1314,0,1314,0,2,0,3,6,1,2006.0,2,440,0,22,0,0,0,0.0,3,1,2,6,1,1,1,176432
60.0,6882,6,1914,2006,1,0.0,0,684,684,1,773,582,1355,0,1,1,3,7,0,0.0,0,0,136,0,0,0,0,0.0,3,1,1,10,1,1,1,127000
70.04,3696,8,1986,1986,1,0.0,0,1074,1074,1,1088,0,1088,0,1,1,2,5,0,1987.0,2,461,0,74,0,0,0,0.0,10,1,1,23,1,1,1,170000
50.0,6000,4,1936,1950,1,0.0,672,0,672,1,757,567,1324,0,1,0,3,6,0,1936.0,1,240,0,0,0,0,0,0.0,7,1,1,4,1,1,1,128000
82.0,11880,7,1978,1978,1,206.0,704,567,1271,1,1601,0,1601,0,2,0,3,7,1,1978.0,2,478,0,0,0,0,0,0.0,4,2,2,17,5,1,1,157000
60.0,8400,2,1920,1950,1,0.0,290,0,290,0,438,0,438,0,1,0,1,3,0,1930.0,1,246,0,0,0,0,0,0.0,1,1,1,19,1,1,2,60000
61.0,9758,5,1971,1971,1,0.0,412,251,950,1,950,0,950,0,1,0,3,5,0,1981.0,1,280,0,0,0,0,0,0.0,7,1,2,13,1,1,1,119500
70.0,7000,5,1960,2002,1,45.0,588,422,1010,1,1134,0,1134,0,1,0,2,6,0,1960.0,1,254,0,16,0,0,0,0.0,4,5,1,13,1,1,1,135000
79.0,8910,6,1959,1959,1,0.0,655,0,655,1,1194,0,1194,0,1,0,3,6,1,1954.0,2,539,0,0,0,0,0,0.0,7,1,1,13,1,2,1,159500
24.0,2016,5,1970,1970,1,304.0,0,630,630,1,630,672,1302,0,2,1,3,6,0,1970.0,2,440,0,0,0,0,0,0.0,4,1,1,3,1,1,1,106000
98.0,12256,8,1994,1995,1,362.0,1032,431,1463,1,1500,1122,2622,1,2,1,3,9,2,1994.0,2,712,186,32,0,0,0,0.0,4,1,2,14,1,2,1,325000
114.0,10357,7,1990,1991,1,0.0,738,172,910,1,1442,0,1442,1,2,0,3,6,1,1990.0,2,719,0,244,0,0,0,0.0,5,1,2,21,1,2,1,179900
168.0,23257,7,2006,2006,1,0.0,0,868,868,1,887,1134,2021,0,2,1,3,9,1,2006.0,2,422,0,100,0,0,0,0.0,9,6,4,9,4,6,3,274725
70.04,8063,6,2000,2000,1,0.0,0,924,924,1,948,742,1690,0,2,1,3,7,1,2000.0,2,463,100,48,0,0,0,0.0,11,2,1,9,1,1,1,181000
107.0,11362,8,2004,2005,1,42.0,1039,797,1836,1,1836,0,1836,1,2,0,3,7,1,2004.0,3,862,125,185,0,0,0,0.0,3,1,2,16,1,1,1,280000
70.04,8000,6,1995,1996,1,0.0,219,554,773,1,773,885,1658,1,2,1,3,8,1,1995.0,2,431,224,84,0,0,0,0.0,6,1,1,9,1,1,1,188000
80.0,10480,7,1976,1976,1,660.0,403,400,803,1,1098,866,1964,0,2,1,4,8,1,1976.0,2,483,0,69,0,0,0,0.0,9,1,1,17,1,1,1,205000
73.0,7100,5,1957,1957,1,0.0,708,108,816,1,816,0,816,1,1,0,2,5,0,1957.0,1,308,0,0,0,0,0,0.0,7,1,2,13,1,2,1,129900
66.0,8923,5,1953,2006,1,0.0,643,365,1008,1,1008,0,1008,1,1,0,2,6,0,1953.0,1,240,0,18,0,0,0,0.0,5,1,1,13,1,1,1,134500
90.0,5400,5,1954,2000,1,0.0,415,418,833,1,833,0,833,0,1,0,2,4,0,1955.0,1,326,0,0,0,0,0,0.0,8,1,1,18,1,1,1,117000
93.0,12085,8,2007,2007,1,328.0,1004,730,1734,1,1734,0,1734,1,2,0,3,7,1,2007.0,3,928,0,0,0,0,0,0.0,11,6,1,16,4,1,1,318000
70.04,7750,8,2002,2002,1,0.0,353,55,408,1,779,640,1419,1,2,1,3,7,1,2002.0,2,527,120,0,0,0,0,0.0,3,1,1,9,1,1,1,184100
57.0,9764,5,1967,2003,1,0.0,702,192,894,1,894,0,894,1,1,0,3,5,0,1967.0,2,450,0,0,0,0,0,0.0,5,1,2,20,1,4,1,130000
85.0,13825,5,1958,1987,1,0.0,0,533,533,1,1021,580,1601,0,1,0,3,6,0,1958.0,1,300,280,34,0,0,0,0.0,12,1,1,20,1,1,1,140000
70.0,7560,5,1959,1959,1,0.0,369,671,1040,1,1040,0,1040,0,1,0,3,6,0,1959.0,1,286,140,0,0,0,0,0.0,7,1,1,13,1,1,1,133700
59.0,8263,6,1920,1950,1,0.0,0,1012,1012,1,1012,0,1012,0,1,0,2,6,1,1920.0,1,308,0,22,0,0,0,0.0,5,1,1,10,1,1,2,118400
84.0,10084,7,2005,2006,1,196.0,24,1528,1552,1,1552,0,1552,0,2,0,3,7,0,2005.0,3,782,144,20,0,0,0,0.0,7,6,1,6,4,1,1,212900
70.04,8926,4,1956,1956,1,0.0,0,672,672,1,960,0,960,0,1,0,3,5,0,1956.0,1,288,64,0,0,160,0,0.0,10,2,2,8,5,2,1,112000
50.0,9405,5,1947,2008,1,0.0,0,698,698,1,698,0,698,0,1,0,2,4,0,0.0,0,0,0,200,0,0,0,0.0,6,1,1,8,1,1,1,118000
70.04,9125,7,1992,1992,1,170.0,0,384,384,1,812,670,1482,0,2,1,3,7,1,1992.0,2,392,100,25,0,0,0,0.0,7,1,2,9,1,1,1,163900
60.0,10434,4,1955,1955,1,0.0,0,1005,1005,1,1005,0,1005,0,1,0,2,5,1,1977.0,2,672,0,0,0,0,0,0.0,11,1,1,13,1,1,1,115000
53.0,3684,7,2007,2007,1,130.0,0,1373,1373,1,1555,0,1555,0,2,0,2,7,1,2007.0,3,660,143,20,0,0,0,0.0,6,1,1,1,1,1,1,174000
182.0,14572,7,2004,2004,1,0.0,1300,230,1530,1,1530,0,1530,1,2,0,3,7,1,2004.0,3,630,144,36,0,0,0,0.0,11,5,4,9,1,2,1,259000
59.0,11796,7,2004,2005,1,0.0,0,847,847,1,847,1112,1959,0,2,1,4,8,1,2004.0,2,434,100,48,0,0,0,0.0,7,1,2,9,1,1,1,215000
60.0,7200,5,1980,1980,1,180.0,936,0,936,1,936,0,936,1,1,0,2,4,0,1980.0,2,672,49,0,0,0,0,0.0,8,1,1,18,1,1,1,140000
65.0,7804,4,1928,1950,1,0.0,622,500,1122,1,1328,653,1981,1,2,0,4,7,2,1981.0,2,576,431,44,0,0,0,0.0,12,1,1,19,1,1,1,135000
63.0,10712,5,1991,1992,1,0.0,212,762,974,1,974,0,974,0,1,0,3,5,0,0.0,0,0,0,28,0,0,0,0.0,9,2,1,12,10,1,1,93500
90.0,9900,6,1880,1950,1,0.0,0,1008,1008,1,1178,1032,2210,0,2,0,5,8,0,1930.0,1,205,0,48,0,0,0,0.0,5,1,1,18,1,1,1,117500
80.0,9828,8,1995,1995,1,0.0,584,544,1128,1,1142,878,2020,0,2,1,3,8,1,1995.0,2,466,0,155,0,0,0,0.0,6,1,2,21,1,1,1,239500
57.0,8773,6,1997,1997,1,0.0,0,916,916,1,916,684,1600,0,2,1,3,7,1,1997.0,2,460,100,38,0,0,0,0.0,8,1,2,9,1,1,3,169000
60.0,6180,6,1926,1950,1,0.0,0,960,960,0,986,0,986,0,1,0,2,5,1,1926.0,1,180,0,128,0,0,0,0.0,5,1,1,4,1,2,1,102000
80.0,9600,6,1950,1950,1,0.0,280,752,1032,1,1032,220,1252,0,1,0,3,6,0,1950.0,1,288,0,0,0,0,0,0.0,4,2,1,13,1,1,1,119000
54.0,6342,5,1875,1996,1,0.0,0,780,780,0,780,240,1020,0,1,0,2,6,0,0.0,0,0,0,0,0,0,0,0.0,5,1,1,20,1,1,1,94000
70.04,9819,6,1977,1977,1,0.0,1567,0,1567,1,1567,0,1567,1,2,0,2,5,2,1977.0,2,714,264,32,0,0,0,0.0,5,1,2,12,1,1,1,196000
98.0,8731,5,1920,1950,1,0.0,645,270,915,1,1167,0,1167,0,1,0,3,6,1,1972.0,2,495,0,0,0,126,0,0.0,5,1,2,4,1,1,1,144000
60.0,7350,5,1951,1951,1,0.0,852,100,952,1,952,0,952,1,1,0,2,4,0,1988.0,2,840,0,0,0,0,0,0.0,6,2,1,13,5,2,1,139000
70.04,10304,5,1976,1976,1,44.0,381,399,780,1,1088,780,1868,1,2,1,4,9,1,1976.0,2,484,448,96,0,0,0,0.0,10,1,2,17,1,6,1,197500
77.0,9965,8,2006,2007,1,340.0,1150,316,1466,1,1466,1362,2828,1,3,0,4,11,1,2006.0,3,1052,125,144,0,0,0,0.0,4,6,1,6,4,1,1,424870
70.04,9000,5,1959,1959,1,0.0,288,718,1006,1,1006,0,1006,0,1,0,3,5,0,0.0,0,0,0,24,0,0,0,0.0,7,1,1,20,1,1,1,80000
60.0,12180,4,1941,1950,1,0.0,348,324,672,0,672,252,924,1,1,0,2,5,0,1941.0,1,280,0,0,0,0,0,0.0,7,1,1,8,1,1,1,80000
52.0,6240,5,1928,1950,1,0.0,0,1042,1042,1,1042,534,1576,0,1,0,3,8,1,1928.0,1,225,0,0,0,0,0,0.0,8,5,1,4,1,1,1,149000
70.04,11200,6,1985,1985,1,85.0,1258,40,1298,1,1298,0,1298,1,2,0,3,5,1,1985.0,2,403,165,26,0,0,0,0.0,5,1,1,21,1,1,1,180000
75.0,12000,7,1941,1950,1,0.0,275,429,704,1,860,704,1564,0,1,1,3,7,1,1941.0,1,234,0,0,0,0,0,0.0,7,1,1,7,1,1,2,174500
70.04,5700,7,1926,1950,1,0.0,0,572,572,1,572,539,1111,0,1,0,2,5,1,1982.0,1,288,0,0,0,0,0,0.0,8,1,1,18,1,1,1,116900
50.0,9000,7,1920,1988,1,0.0,624,26,650,1,832,650,1482,0,1,0,3,7,0,1930.0,2,324,0,0,0,0,0,0.0,7,1,1,18,1,1,1,143000
57.0,8280,6,1950,1950,1,0.0,0,932,932,1,932,0,932,0,1,0,2,4,1,1950.0,1,306,0,0,0,0,0,0.0,11,1,2,13,1,1,1,124000
134.0,17755,5,1959,1959,1,132.0,176,1290,1466,1,1466,0,1466,0,1,1,3,6,2,1959.0,2,528,0,140,0,100,0,0.0,11,1,1,8,1,1,1,149900
90.0,14115,6,1956,2004,1,0.0,296,230,1073,1,1811,0,1811,0,1,0,2,6,1,1956.0,2,470,0,0,0,0,0,0.0,7,2,2,7,1,1,1,230000
70.04,5890,6,1930,2007,1,0.0,538,278,816,1,816,0,816,0,1,0,2,5,0,2002.0,1,432,0,0,0,0,0,0.0,6,1,1,10,1,2,1,120500
70.04,13700,7,1965,1988,1,288.0,454,410,864,1,902,918,1820,0,1,2,4,8,2,1965.0,2,492,60,84,0,273,0,0.0,5,1,2,13,1,1,1,201800
90.0,10768,5,1976,2004,1,0.0,1157,280,1437,1,1437,0,1437,1,2,0,3,6,1,1976.0,2,528,0,21,0,180,0,0.0,7,1,2,25,1,2,1,218000
85.0,9350,5,1965,1999,1,0.0,633,586,1219,1,1265,0,1265,0,2,0,3,6,1,1965.0,2,502,0,92,96,0,0,0.0,10,1,1,13,1,1,1,179900
34.0,5001,7,2007,2008,1,166.0,904,410,1314,1,1314,0,1314,1,2,0,2,6,1,2008.0,2,626,172,62,0,0,0,0.0,7,1,2,16,1,1,1,230000
92.0,11932,8,2007,2008,1,186.0,0,1580,1580,1,1580,0,1580,0,2,0,3,7,0,2008.0,3,830,0,24,0,0,0,0.0,6,6,1,22,9,4,1,235128
76.0,9120,6,1974,1974,1,270.0,442,459,901,1,943,933,1876,0,2,1,4,8,1,1974.0,2,540,0,69,0,0,0,0.0,7,1,1,17,1,1,1,185000
24.0,2280,6,1978,1978,1,0.0,311,544,855,1,855,601,1456,0,2,1,3,7,1,1978.0,2,440,26,0,0,0,0,0.0,7,1,1,15,1,1,1,146000
70.04,14778,6,1954,2006,1,72.0,728,568,1296,1,1640,0,1640,1,1,0,3,7,1,1993.0,2,924,108,0,216,0,0,0.0,11,1,2,7,1,6,4,224000
109.0,8724,5,1968,1968,1,0.0,492,402,894,1,894,0,894,0,1,0,3,5,1,1968.0,2,450,0,0,0,0,0,0.0,5,1,1,20,1,1,1,129000
60.0,12900,4,1969,1969,1,0.0,1198,0,1198,1,1258,0,1258,2,0,2,0,6,0,1969.0,2,400,120,0,0,0,0,0.0,1,4,1,20,1,1,1,108959
70.04,16157,5,1978,1978,1,0.0,680,289,1360,1,1432,0,1432,1,1,1,2,5,1,1978.0,2,588,168,180,0,0,0,0.0,6,1,2,25,1,4,1,194000
79.0,9541,7,2009,2009,1,268.0,0,1502,1502,1,1502,0,1502,0,2,0,3,7,0,2009.0,2,644,0,114,0,0,0,0.0,9,6,2,16,4,1,1,233170
64.0,10475,8,2008,2008,1,72.0,0,1694,1694,1,1694,0,1694,0,2,0,3,7,0,2008.0,3,776,160,33,0,0,0,0.0,2,1,2,6,1,2,1,245350
58.0,10852,6,2000,2000,1,0.0,786,173,959,1,959,712,1671,1,2,1,3,7,1,2000.0,2,472,0,38,0,0,0,0.0,2,1,2,9,1,1,1,173000
120.0,13728,6,1935,1986,1,0.0,626,501,1127,1,1236,872,2108,0,2,0,4,7,2,1935.0,2,540,0,0,0,90,0,0.0,7,1,1,8,1,2,1,235000
118.0,35760,10,1995,1996,1,1378.0,1387,543,1930,1,1831,1796,3627,1,3,1,4,10,1,1995.0,3,807,361,76,0,0,0,0.0,7,1,2,14,1,6,1,625000
76.0,9880,6,1977,1977,1,0.0,522,574,1096,1,1118,0,1118,1,1,0,3,6,1,1977.0,1,358,203,0,0,0,576,8.0,7,1,1,12,1,1,1,171000
76.0,9120,6,1958,1958,1,0.0,662,599,1261,1,1261,0,1261,1,1,0,3,6,1,1958.0,2,433,0,0,0,288,0,0.0,11,1,1,13,1,1,1,163000
35.0,4017,7,2006,2007,1,0.0,0,625,625,1,625,625,1250,0,2,1,2,5,0,2006.0,2,625,0,54,0,0,0,0.0,3,1,2,22,1,1,1,171900
138.0,18030,5,1946,1994,1,0.0,152,977,1598,1,1636,971,3086,0,3,0,3,12,1,0.0,0,0,122,0,0,0,0,0.0,3,1,2,5,1,1,2,200500
80.0,16560,6,1932,1950,1,0.0,503,449,952,1,1170,1175,2345,0,2,1,4,9,1,1932.0,2,360,0,0,0,0,0,0.0,7,1,2,7,1,1,1,239000
85.0,10678,8,1992,2000,1,337.0,700,983,1683,1,2129,743,2872,0,2,1,4,9,1,1992.0,2,541,0,33,0,0,0,0.0,4,1,1,14,1,1,1,285000
37.0,6951,5,1984,1985,1,0.0,658,218,876,1,923,0,923,1,1,0,3,5,0,1984.0,1,264,362,0,0,0,0,0.0,10,1,2,12,1,6,1,119500
70.04,3950,6,1926,2004,1,0.0,468,350,818,1,818,406,1224,0,1,0,3,5,0,1926.0,1,210,0,0,0,0,0,0.0,12,1,1,18,1,1,2,115000
54.0,7681,5,1921,1950,1,0.0,0,731,731,1,820,523,1343,0,1,1,3,7,1,1921.0,1,186,192,0,0,0,0,0.0,7,1,2,7,1,4,1,154900
77.0,8335,5,1954,1954,1,0.0,0,0,0,1,1124,0,1124,0,1,0,3,5,1,0.0,0,0,0,36,0,0,0,0.0,4,1,1,8,1,2,1,93000
70.04,11170,7,1990,1991,1,0.0,1216,0,1216,1,1298,1216,2514,0,2,1,4,8,0,1990.0,2,693,0,0,0,0,0,0.0,4,1,3,24,1,2,1,250000
64.0,5587,8,2008,2008,1,186.0,1480,120,1600,1,1652,0,1652,1,2,0,2,5,1,2008.0,2,482,162,53,153,0,0,0.0,11,6,2,7,4,1,3,392500
160.0,15623,10,1996,1996,1,0.0,2096,300,2396,1,2411,2065,4476,1,3,1,4,10,2,1996.0,3,813,171,78,0,0,555,10.0,7,2,2,14,1,2,1,745000
60.0,10800,5,1920,1950,1,0.0,821,299,1120,1,1130,0,1130,1,1,0,2,5,1,1970.0,2,720,229,0,0,0,0,0.0,6,1,1,18,1,1,1,120000
50.0,35133,5,1963,1963,0,226.0,1159,413,1572,1,1572,0,1572,1,1,1,3,5,2,1963.0,3,995,0,263,0,263,0,0.0,5,1,1,24,1,1,1,186700
60.0,9738,5,1924,1950,1,0.0,392,392,784,1,949,272,1221,1,1,0,4,7,0,1965.0,1,392,0,0,0,0,0,0.0,3,1,1,8,1,1,1,104900
107.0,10615,3,1900,1970,1,0.0,440,538,978,1,1014,685,1699,1,2,0,3,7,0,1920.0,2,420,0,74,0,0,0,0.0,8,2,2,18,1,2,2,95000
89.0,12461,8,1994,1995,1,0.0,1456,168,1624,1,1624,0,1624,1,2,0,2,5,1,1994.0,3,757,0,114,0,0,0,0.0,7,1,1,14,1,2,1,262000
68.0,8935,7,2002,2002,1,95.0,0,831,831,1,831,829,1660,0,2,1,3,7,0,2002.0,2,493,144,68,0,0,0,0.0,7,1,2,6,1,1,1,195000
60.0,7500,7,1999,1999,1,0.0,0,994,994,1,1028,776,1804,0,2,1,3,7,1,1999.0,2,442,140,60,0,0,0,0.0,6,1,1,9,1,1,1,189000
70.04,32463,4,1961,1975,1,149.0,1159,90,1249,1,1622,0,1622,1,1,0,3,7,1,1975.0,4,1356,439,0,0,0,0,0.0,3,1,1,12,1,1,4,168000
24.0,2645,8,1999,2000,1,456.0,0,776,776,1,764,677,1441,0,2,1,2,5,0,1999.0,2,492,206,0,0,0,0,0.0,11,1,1,22,1,1,1,174000
60.0,9600,5,1925,1994,1,0.0,0,702,702,1,842,630,1472,0,1,0,3,6,0,1925.0,1,250,0,0,0,0,0,0.0,7,1,1,18,1,1,1,125000
70.04,4500,6,1999,1999,1,425.0,883,341,1224,1,1224,0,1224,1,2,0,2,5,0,1999.0,2,402,0,304,0,0,0,0.0,6,1,1,12,1,4,1,165000
80.0,9364,6,1969,1969,1,143.0,371,292,663,1,663,689,1352,0,1,1,4,7,0,1969.0,1,299,379,36,0,0,0,0.0,3,1,1,20,1,2,1,158000
51.0,8029,6,2005,2005,1,0.0,0,728,728,1,728,728,1456,0,2,1,3,8,0,2005.0,2,400,100,24,0,0,0,0.0,7,1,2,9,1,1,1,176000
58.0,14054,7,2006,2006,1,0.0,0,879,879,1,879,984,1863,0,2,1,4,9,1,2006.0,3,660,100,17,0,0,0,0.0,11,6,2,9,4,1,1,219210
65.0,8850,7,1916,1950,1,0.0,0,815,815,1,815,875,1690,0,1,0,3,7,1,1916.0,1,225,0,0,0,0,0,0.0,7,1,2,18,7,2,2,144000
70.0,9100,7,2001,2001,1,0.0,0,1212,1212,1,1212,0,1212,0,2,0,3,6,0,2001.0,2,573,356,0,0,0,0,0.0,6,1,1,6,1,1,1,178000
75.0,11235,4,1963,1979,1,51.0,547,504,1051,1,1382,0,1382,0,1,1,3,6,1,1974.0,2,459,0,82,0,0,0,0.0,10,1,1,20,1,1,1,148000
71.0,9353,4,1970,1970,1,0.0,0,864,864,1,864,0,864,0,1,0,3,5,0,1972.0,1,280,0,0,0,0,0,0.0,7,2,1,13,10,1,1,116050
80.0,10400,7,1998,1998,1,0.0,0,866,866,1,866,913,1779,0,2,1,3,6,0,1998.0,2,546,198,36,0,0,0,0.0,3,1,1,6,1,2,1,197900
50.0,6000,5,1925,1997,1,0.0,0,884,884,1,884,464,1348,1,1,0,3,5,1,1960.0,1,216,0,0,0,0,0,0.0,5,1,1,4,1,2,1,117000
75.0,9750,7,2000,2001,1,171.0,0,1630,1630,1,1630,0,1630,0,2,0,3,6,1,2000.0,2,451,74,234,0,0,0,0.0,10,1,1,6,1,1,1,213000
78.0,10140,5,1975,1975,1,0.0,788,268,1056,1,1074,0,1074,1,1,1,3,6,0,1975.0,2,495,0,88,0,0,0,0.0,7,1,1,17,1,1,1,153500
90.0,14684,7,1990,1991,1,234.0,485,1496,2158,1,2196,0,2196,0,2,0,3,7,1,1990.0,3,701,84,70,0,0,0,0.0,6,1,2,21,1,6,1,271900
70.04,8900,4,1966,1966,1,0.0,1056,0,1056,1,1056,0,1056,1,1,0,2,5,0,1966.0,1,384,0,42,0,0,0,0.0,11,1,1,21,1,1,1,107000
70.0,9135,6,2003,2003,1,120.0,340,1342,1682,1,1700,0,1700,1,2,0,3,7,0,2003.0,2,544,192,23,0,0,0,0.0,5,1,1,6,1,1,1,200000
70.0,7763,5,1962,1980,1,0.0,504,319,931,1,1283,0,1283,1,1,0,3,6,0,1980.0,2,506,0,0,0,0,0,0.0,10,1,1,13,1,1,1,140000
85.0,10182,8,2006,2006,1,420.0,1220,440,1660,1,1660,0,1660,1,2,0,3,8,1,2006.0,2,500,322,50,0,0,0,0.0,5,6,2,22,4,6,1,290000
70.0,11218,6,1992,1992,1,0.0,0,1055,1055,1,1055,790,1845,0,2,1,3,8,1,1992.0,2,462,635,104,0,0,0,0.0,5,1,1,21,1,1,1,189000
152.0,12134,8,1988,2005,1,0.0,427,132,559,1,1080,672,1752,0,2,0,4,8,0,1988.0,2,492,325,12,0,0,0,0.0,6,1,2,9,1,1,2,164000
50.0,9340,4,1941,1950,1,0.0,344,328,672,1,672,0,672,1,1,0,2,4,0,1941.0,1,234,0,113,0,0,0,0.0,8,1,1,8,1,1,1,113000
70.04,10246,4,1965,2001,1,0.0,648,0,648,1,960,0,960,1,0,0,0,3,0,1965.0,1,364,88,0,0,0,0,0.0,5,1,2,20,1,6,1,145000
69.0,10205,5,1962,1962,1,0.0,784,141,925,1,999,0,999,1,1,0,3,6,0,1962.0,1,300,150,72,0,0,0,0.0,5,1,2,13,1,1,1,134500
99.0,7094,5,1966,1966,1,0.0,180,340,894,1,894,0,894,0,1,0,3,5,0,1966.0,1,384,0,0,0,0,0,0.0,5,1,2,20,1,1,1,125000
68.0,8930,6,1978,1978,1,0.0,0,0,0,1,1318,584,1902,0,2,0,4,8,0,1978.0,2,539,0,0,0,0,0,0.0,4,1,1,20,1,1,1,112000
72.0,8640,8,2009,2009,1,72.0,936,364,1300,1,1314,0,1314,1,2,0,3,6,0,2009.0,2,552,135,112,0,0,0,0.0,9,6,1,22,4,1,1,229456
52.0,6240,4,1947,1950,1,0.0,0,0,0,0,672,240,912,0,1,0,2,3,0,0.0,0,0,0,0,0,0,0,0.0,7,1,1,4,1,1,1,80500
21.0,1680,6,1971,1971,1,236.0,0,672,672,1,672,546,1218,0,1,1,3,7,0,0.0,0,0,201,0,0,0,0,0.0,4,2,1,3,1,1,1,91500
66.0,7800,5,1964,1964,1,0.0,312,0,912,1,912,0,912,0,1,0,2,5,0,1964.0,1,288,0,0,0,0,0,0.0,11,2,2,13,1,1,1,115000
55.0,8250,5,1968,1968,1,0.0,250,210,952,1,1211,0,1211,0,1,0,3,5,1,1968.0,1,322,0,63,0,0,0,0.0,8,1,1,20,1,1,1,134000
78.0,10496,6,1949,1950,1,320.0,196,844,1040,1,1168,678,1846,0,2,0,3,7,1,1949.0,1,315,0,0,0,0,0,0.0,1,1,1,13,1,1,1,143000
